id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,falha_desgaste_ferramenta,falha_dissipacao_calor,falha_potencia,falha_tensao_excessiva,falha_aleatoria,delta_temperatura,potencia
M21748,M,27.75,38.25,90.0,1398.0,45.3,118.0,0,0,0,0,0,0,-10.5,63329.399999999994
M23806,M,24.150000000000034,35.05000000000001,90.0,1422.0,49.2,41.0,0,0,0,0,0,0,-10.899999999999977,69962.40000000001
H37133,H,27.350000000000023,38.75,90.0,1450.0,45.5,35.0,0,0,0,0,0,0,-11.399999999999977,65975.0
L55375,L,26.650000000000034,37.650000000000034,90.0,1553.0,38.8,193.0,0,0,0,0,0,0,-11.0,60256.399999999994
L48082,L,22.450000000000045,32.950000000000045,90.0,1359.0,48.7,147.0,0,0,0,0,0,0,-10.5,66183.3
L49794,L,26.25,35.950000000000045,90.0,1451.0,40.2,62.0,0,0,0,0,0,0,-9.700000000000045,58330.200000000004
M18249,M,29.150000000000034,37.650000000000034,90.0,1550.0,40.7,26.0,0,0,0,0,0,0,-8.5,63085.00000000001
L53383,L,27.850000000000023,37.75,90.0,1716.0,29.9,47.0,0,0,0,0,0,0,-9.899999999999977,51308.399999999994
L47656,L,24.25,35.85000000000002,90.0,1620.0,37.9,154.0,0,0,0,0,0,0,-11.600000000000023,61398.0
L48395,L,23.650000000000034,34.75,90.0,1431.0,43.0,118.0,0,0,0,0,0,0,-11.099999999999966,61533.0
L56367,L,24.75,35.85000000000002,90.0,1402.0,47.3,28.0,0,0,0,0,0,0,-11.100000000000023,66314.59999999999
L53270,L,27.75,37.650000000000034,90.0,1554.0,34.1,12.0,0,0,0,0,0,0,-9.900000000000034,52991.4
L47195,L,25.450000000000045,36.05000000000001,90.0,1546.0,48.4,48.0,0,0,0,0,0,0,-10.599999999999966,74826.4
L54825,L,27.25,38.25,90.0,1543.0,38.5,129.0,0,0,0,0,0,0,-11.0,59405.5
M23210,M,25.55000000000001,36.450000000000045,90.0,1348.0,54.6,17.0,0,0,0,0,0,0,-10.900000000000034,73600.8
L47543,L,24.450000000000045,35.150000000000034,90.0,1558.0,47.8,84.0,0,0,0,0,0,0,-10.699999999999989,74472.4
M15123,M,24.850000000000023,34.950000000000045,90.0,1587.0,37.7,9.0,0,0,0,0,0,0,-10.100000000000023,59829.9
L55181,L,27.950000000000045,39.150000000000034,90.0,1694.0,28.3,146.0,0,0,0,0,0,0,-11.199999999999989,47940.200000000004
L53142,L,27.350000000000023,37.650000000000034,90.0,1728.0,26.3,0.0,0,0,0,0,0,0,-10.300000000000011,45446.4
M18594,M,29.05000000000001,37.950000000000045,90.0,1434.0,50.1,119.0,0,0,0,0,0,0,-8.900000000000034,71843.40000000001
L50534,L,28.25,37.55000000000001,90.0,1462.0,40.2,0.0,0,0,0,0,0,0,-9.300000000000011,58772.4
L53235,L,27.55000000000001,37.650000000000034,90.0,1662.0,30.0,147.0,0,0,0,0,0,0,-10.100000000000023,49860.0
L55403,L,25.950000000000045,37.450000000000045,90.0,1525.0,38.4,47.0,0,0,0,0,0,0,-11.5,58560.0
M24842,M,25.55000000000001,35.25,90.0,1578.0,45.7,192.0,0,0,0,0,0,0,-9.699999999999989,72114.6
L53632,L,27.25,36.950000000000045,90.0,1355.0,51.9,71.0,0,0,0,0,0,0,-9.700000000000045,70324.5
L48520,L,25.55000000000001,37.05000000000001,90.0,1332.0,51.6,10.0,0,0,0,0,0,0,-11.5,68731.2
L48318,L,23.75,34.650000000000034,90.0,1557.0,37.7,142.0,0,0,0,0,0,0,-10.900000000000034,58698.9
L53778,L,28.350000000000023,37.55000000000001,90.0,1481.0,51.1,21.0,0,0,0,0,0,0,-9.199999999999989,75679.1
L55256,L,27.150000000000034,38.650000000000034,90.0,1556.0,37.4,197.0,0,0,0,0,0,0,-11.5,58194.399999999994
M20297,M,29.75,39.35000000000002,90.0,1379.0,46.9,79.0,0,0,0,0,0,0,-9.600000000000023,64675.1
L57036,L,25.350000000000023,36.35000000000002,90.0,1450.0,44.2,92.0,0,0,0,0,0,0,-11.0,64090.00000000001
L55550,L,25.650000000000034,36.650000000000034,90.0,1495.0,33.6,27.0,0,0,0,0,0,0,-11.0,50232.0
L48257,L,23.650000000000034,34.450000000000045,90.0,1474.0,39.4,179.0,0,0,0,0,0,0,-10.800000000000011,58075.6
L49777,L,25.850000000000023,35.55000000000001,90.0,1593.0,38.9,33.0,0,0,0,0,0,0,-9.699999999999989,61967.7
H37179,H,27.05000000000001,38.450000000000045,90.0,1368.0,47.3,175.0,0,0,0,0,0,0,-11.400000000000034,64706.399999999994
M22133,M,26.950000000000045,37.150000000000034,90.0,1704.0,29.2,38.0,0,0,0,0,0,0,-10.199999999999989,49756.799999999996
L49699,L,25.75,35.25,90.0,1597.0,32.6,13.0,0,0,0,0,0,0,-9.5,52062.200000000004
M16392,M,24.950000000000045,35.75,90.0,1459.0,39.2,65.0,0,0,0,0,0,0,-10.799999999999955,57192.8
M18508,M,29.05000000000001,38.25,90.0,1440.0,45.9,95.0,0,0,0,0,0,0,-9.199999999999989,66096.0
M22922,M,27.150000000000034,38.450000000000045,90.0,1648.0,27.8,76.0,0,0,0,0,0,0,-11.300000000000011,45814.4
M18912,M,28.75,37.650000000000034,90.0,1563.0,39.2,23.0,0,0,0,0,0,0,-8.900000000000034,61269.600000000006
L48286,L,23.450000000000045,34.450000000000045,90.0,1563.0,38.6,0.0,0,0,0,0,0,0,-11.0,60331.8
L48901,L,25.150000000000034,34.55000000000001,90.0,1633.0,31.6,176.0,0,0,0,0,0,0,-9.399999999999977,51602.8
L49191,L,25.450000000000045,35.25,90.0,1379.0,46.4,34.0,0,0,0,0,0,0,-9.799999999999955,63985.6
L47203,L,25.850000000000023,36.25,90.0,1567.0,25.7,51.0,0,0,0,0,0,0,-10.399999999999977,40271.9
L49352,L,26.450000000000045,36.05000000000001,90.0,1521.0,40.6,199.0,0,0,0,0,0,0,-9.599999999999966,61752.6
L55882,L,24.05000000000001,35.35000000000002,90.0,1635.0,32.3,127.0,0,0,0,0,0,0,-11.300000000000011,52810.49999999999
L56774,L,25.950000000000045,37.150000000000034,90.0,1442.0,44.8,43.0,0,0,0,0,0,0,-11.199999999999989,64601.6
H33269,H,29.25,37.950000000000045,90.0,1578.0,32.3,74.0,0,0,0,0,0,0,-8.700000000000045,50969.399999999994
M17016,M,26.150000000000034,35.75,90.0,1579.0,34.8,176.0,0,0,0,0,0,0,-9.599999999999966,54949.2
H36466,H,27.55000000000001,37.450000000000045,90.0,1628.0,30.0,179.0,0,0,0,0,0,0,-9.900000000000034,48840.0
L54349,L,27.150000000000034,36.85000000000002,90.0,1382.0,46.2,2.0,0,0,0,0,0,0,-9.699999999999989,63848.4
L49085,L,24.75,34.450000000000045,90.0,1439.0,43.5,176.0,0,0,0,0,0,0,-9.700000000000045,62596.5
L56300,L,24.25,35.25,90.0,1397.0,38.7,100.0,0,0,0,0,0,0,-11.0,54063.9
L48894,L,25.05000000000001,34.650000000000034,90.0,1375.0,48.8,76.0,0,0,0,0,0,0,-9.600000000000023,67100.0
M21465,M,28.150000000000034,37.450000000000045,90.0,1457.0,45.9,104.0,0,0,0,0,0,0,-9.300000000000011,66876.3
H36395,H,27.650000000000034,38.05000000000001,90.0,1612.0,32.5,76.0,0,0,0,0,0,0,-10.399999999999977,52390.0
L49252,L,26.450000000000045,36.35000000000002,90.0,1570.0,35.5,189.0,0,0,0,0,0,0,-9.899999999999977,55735.0
H29607,H,25.05000000000001,35.25,90.0,1368.0,49.9,73.0,0,0,0,0,0,0,-10.199999999999989,68263.2
M18055,M,26.850000000000023,35.950000000000045,90.0,1470.0,43.4,148.0,0,0,0,0,0,0,-9.100000000000023,63798.0
L53140,L,27.350000000000023,37.55000000000001,90.0,1605.0,31.1,121.0,0,0,0,0,0,0,-10.199999999999989,49915.5
H35550,H,27.75,37.650000000000034,90.0,1390.0,43.7,131.0,0,0,0,0,0,0,-9.900000000000034,60743.00000000001
M23504,M,24.450000000000045,35.35000000000002,90.0,1483.0,46.7,50.0,0,0,0,0,0,0,-10.899999999999977,69256.1
M24340,M,25.75,36.450000000000045,90.0,1434.0,36.5,180.0,0,0,0,0,0,0,-10.700000000000045,52341.0
L50848,L,29.150000000000034,38.35000000000002,90.0,1487.0,36.7,156.0,0,0,0,0,0,0,-9.199999999999989,54572.9
L55797,L,24.450000000000045,35.450000000000045,90.0,1462.0,46.6,12.0,0,0,0,0,0,0,-11.0,68129.2
M18030,M,27.25,36.55000000000001,90.0,1685.0,32.3,204.0,0,0,0,0,0,0,-9.300000000000011,54425.49999999999
H36266,H,27.950000000000045,38.05000000000001,90.0,1463.0,47.1,19.0,0,0,0,0,0,0,-10.099999999999966,68907.3
L54080,L,27.650000000000034,38.55000000000001,90.0,1612.0,36.6,150.0,0,0,0,0,0,0,-10.899999999999977,58999.200000000004
L54725,L,27.05000000000001,38.25,90.0,1510.0,38.7,86.0,0,0,0,0,0,0,-11.199999999999989,58437.00000000001
L51852,L,30.150000000000034,38.25,90.0,1511.0,35.5,69.0,0,0,0,0,0,0,-8.099999999999966,53640.5
L47781,L,24.55000000000001,36.55000000000001,90.0,1363.0,46.9,27.0,0,0,0,0,0,0,-12.0,63924.7
L56384,L,24.75,35.650000000000034,90.0,1596.0,31.8,68.0,0,0,0,0,0,0,-10.900000000000034,50752.8
L49197,L,25.55000000000001,35.25,90.0,1483.0,42.5,46.0,0,0,0,0,0,0,-9.699999999999989,63027.5
L56816,L,25.950000000000045,36.950000000000045,90.0,1609.0,33.7,162.0,0,0,0,0,0,0,-11.0,54223.3
L54195,L,27.650000000000034,37.35000000000002,90.0,1472.0,42.9,29.0,0,0,0,0,0,0,-9.699999999999989,63148.799999999996
L56746,L,26.650000000000034,37.950000000000045,90.0,1550.0,38.1,64.0,0,0,0,0,0,0,-11.300000000000011,59055.0
M22876,M,27.75,38.85000000000002,90.0,1664.0,30.7,193.0,0,0,0,0,0,0,-11.100000000000023,51084.799999999996
L50314,L,27.25,36.75,90.0,1734.0,26.5,98.0,0,0,0,0,0,0,-9.5,45951.0
M19416,M,29.55000000000001,37.450000000000045,90.0,1349.0,47.2,7.0,0,0,0,0,0,0,-7.900000000000034,63672.8
M23700,M,24.150000000000034,35.75,90.0,1542.0,37.0,184.0,0,0,0,0,0,0,-11.599999999999966,57054.0
L48612,L,25.75,36.75,90.0,1513.0,42.4,24.0,0,0,0,0,0,0,-11.0,64151.2
M22146,M,26.850000000000023,37.25,90.0,1645.0,32.9,77.0,0,0,0,0,0,0,-10.399999999999977,54120.5
L50338,L,27.150000000000034,36.55000000000001,90.0,1667.0,30.0,168.0,0,0,0,0,0,0,-9.399999999999977,50010.0
L54200,L,27.55000000000001,37.650000000000034,90.0,1460.0,53.8,41.0,0,0,0,0,0,0,-10.100000000000023,78548.0
M23101,M,25.75,37.05000000000001,90.0,1569.0,31.2,38.0,0,0,0,0,0,0,-11.300000000000011,48952.799999999996
L47285,L,25.650000000000034,35.55000000000001,90.0,1445.0,44.5,98.0,0,0,0,0,0,0,-9.899999999999977,64302.5
L55635,L,25.25,36.25,90.0,1582.0,37.2,38.0,0,0,0,0,0,0,-11.0,58850.4
L47988,L,23.75,34.55000000000001,90.0,1474.0,44.5,120.0,0,0,0,0,0,0,-10.800000000000011,65593.0
L49852,L,26.55000000000001,36.25,90.0,1445.0,42.6,0.0,0,0,0,0,0,0,-9.699999999999989,61557.0
L49695,L,25.650000000000034,35.35000000000002,90.0,1650.0,35.0,29.0,0,0,0,0,0,0,-9.699999999999989,57750.0
L56962,L,25.75,36.75,90.0,1403.0,45.5,57.0,0,0,0,0,0,0,-11.0,63836.5
L56307,L,24.25,35.35000000000002,90.0,1450.0,47.5,76.0,0,0,0,0,0,0,-11.100000000000023,68875.0
M23913,M,24.25,35.35000000000002,90.0,1458.0,43.1,90.0,0,0,0,0,0,0,-11.100000000000023,62839.8
L53076,L,27.950000000000045,37.650000000000034,90.0,1645.0,30.6,169.0,0,0,0,0,0,0,-9.699999999999989,50337.0
L52297,L,30.950000000000045,40.35000000000002,90.0,1611.0,34.0,144.0,0,0,0,0,0,0,-9.399999999999977,54774.0
L56014,L,24.25,35.650000000000034,90.0,1473.0,43.1,108.0,0,0,0,0,0,0,-11.400000000000034,63486.3
M21766,M,27.850000000000023,38.35000000000002,90.0,1550.0,43.9,165.0,0,0,0,0,0,0,-10.5,68045.0
L56372,L,24.75,35.85000000000002,90.0,1548.0,38.3,35.0,0,0,0,0,0,0,-11.100000000000023,59288.399999999994
M20351,M,29.55000000000001,38.950000000000045,90.0,1546.0,37.8,36.0,0,0,0,0,0,0,-9.400000000000034,58438.799999999996
M23194,M,25.55000000000001,36.55000000000001,90.0,1359.0,55.3,141.0,0,0,0,0,0,0,-11.0,75152.7
M21630,M,28.150000000000034,37.650000000000034,90.0,1529.0,41.7,165.0,0,0,0,0,0,0,-9.5,63759.3
L50823,L,29.150000000000034,38.450000000000045,90.0,1684.0,34.8,79.0,0,0,0,0,0,0,-9.300000000000011,58603.2
L56763,L,26.25,37.55000000000001,90.0,1444.0,44.5,12.0,0,0,0,0,0,0,-11.300000000000011,64258.0
L53468,L,27.850000000000023,37.35000000000002,90.0,1643.0,32.3,176.0,0,0,0,0,0,0,-9.5,53068.899999999994
H31090,H,24.75,34.450000000000045,90.0,1418.0,53.6,16.0,0,0,0,0,0,0,-9.700000000000045,76004.8
M16594,M,24.850000000000023,34.85000000000002,90.0,1724.0,27.5,170.0,0,0,0,0,0,0,-10.0,47410.0
L54095,L,27.850000000000023,38.25,90.0,1574.0,35.9,188.0,0,0,0,0,0,0,-10.399999999999977,56506.6
L54342,L,27.05000000000001,37.05000000000001,90.0,1400.0,43.9,39.0,0,0,0,0,0,0,-10.0,61460.0
L53547,L,26.950000000000045,36.450000000000045,90.0,1421.0,46.0,98.0,0,0,0,0,0,0,-9.5,65366.0
L51652,L,29.55000000000001,37.450000000000045,90.0,1445.0,41.9,4.0,0,0,0,0,0,0,-7.900000000000034,60545.5
M22971,M,27.25,38.75,90.0,1445.0,46.4,179.0,0,0,0,0,0,0,-11.5,67048.0
M15994,M,23.75,34.75,90.0,1444.0,37.3,191.0,0,0,0,0,0,0,-11.0,53861.2
M21610,M,28.55000000000001,37.950000000000045,90.0,1505.0,42.0,187.0,0,0,0,0,0,0,-9.400000000000034,63210.0
L50551,L,28.25,37.150000000000034,90.0,1431.0,47.2,19.0,0,0,0,0,0,0,-8.900000000000034,67543.2
L47905,L,24.25,35.650000000000034,90.0,1544.0,41.2,142.0,0,0,0,0,0,0,-11.400000000000034,63612.8
L57036,L,25.450000000000045,36.25,90.0,1568.0,37.2,63.0,0,0,0,0,0,0,-10.799999999999955,58329.600000000006
L50359,L,26.950000000000045,36.150000000000034,90.0,1732.0,30.5,189.0,0,0,0,0,0,0,-9.199999999999989,52826.0
L56212,L,24.25,35.25,90.0,1723.0,38.2,0.0,0,0,0,0,0,0,-11.0,65818.6
M20910,M,27.75,37.950000000000045,90.0,1546.0,37.7,76.0,0,0,0,0,0,0,-10.200000000000045,58284.200000000004
L54256,L,27.55000000000001,37.35000000000002,90.0,1498.0,21.0,194.0,0,0,0,0,0,0,-9.800000000000011,31458.0
L49577,L,25.950000000000045,35.450000000000045,90.0,1539.0,38.8,156.0,0,0,0,0,0,0,-9.5,59713.2
L50947,L,29.150000000000034,38.55000000000001,90.0,1630.0,35.6,183.0,0,0,0,0,0,0,-9.399999999999977,58028.0
L47470,L,24.950000000000045,35.150000000000034,90.0,1650.0,33.4,7.0,0,0,0,0,0,0,-10.199999999999989,55110.0
L53854,L,28.350000000000023,37.55000000000001,90.0,1618.0,52.9,160.0,0,0,0,0,0,0,-9.199999999999989,85592.2
L47257,L,25.650000000000034,35.75,90.0,1370.0,52.5,100.0,0,0,0,0,0,0,-10.099999999999966,71925.0
L52808,L,29.55000000000001,39.25,90.0,1597.0,36.5,146.0,0,0,0,0,0,0,-9.699999999999989,58290.5
M23722,M,24.850000000000023,35.950000000000045,90.0,1639.0,32.5,27.0,0,0,0,0,0,0,-11.100000000000023,53267.5
L53670,L,27.55000000000001,36.75,90.0,1383.0,44.5,137.0,0,0,0,0,0,0,-9.199999999999989,61543.5
L49903,L,26.55000000000001,36.25,90.0,1730.0,27.8,117.0,0,0,0,0,0,0,-9.699999999999989,48094.0
L56761,L,26.25,37.450000000000045,90.0,1408.0,42.6,10.0,0,0,0,0,0,0,-11.200000000000045,59980.8
M19072,M,28.850000000000023,37.450000000000045,90.0,1330.0,49.2,10.0,0,0,0,0,0,0,-8.600000000000023,65436.00000000001
L49209,L,25.55000000000001,35.35000000000002,90.0,1549.0,38.5,87.0,0,0,0,0,0,0,-9.800000000000011,59636.5
M24676,M,25.450000000000045,36.35000000000002,90.0,1515.0,40.6,127.0,0,0,0,0,0,0,-10.899999999999977,61509.0
H39043,H,25.950000000000045,36.950000000000045,90.0,1436.0,19.7,192.0,0,0,0,0,0,0,-11.0,28289.2
L55130,L,27.650000000000034,38.650000000000034,90.0,1516.0,41.4,13.0,0,0,0,0,0,0,-11.0,62762.4
M22526,M,27.450000000000045,38.55000000000001,90.0,1529.0,50.8,182.0,0,0,0,0,0,0,-11.099999999999966,77673.2
L50190,L,27.150000000000034,36.450000000000045,90.0,1657.0,37.1,76.0,0,0,0,0,0,0,-9.300000000000011,61474.700000000004
L53153,L,27.55000000000001,37.650000000000034,90.0,1432.0,41.4,157.0,0,0,0,0,0,0,-10.100000000000023,59284.799999999996
L56672,L,25.75,36.950000000000045,90.0,1609.0,36.6,215.0,0,0,0,0,0,0,-11.200000000000045,58889.4
L55110,L,27.450000000000045,38.450000000000045,90.0,1497.0,43.9,206.0,0,0,0,0,0,0,-11.0,65718.3
L48858,L,24.75,34.25,90.0,1367.0,43.9,5.0,0,0,0,0,0,0,-9.5,60011.299999999996
L54753,L,27.150000000000034,37.950000000000045,90.0,1589.0,37.6,160.0,0,0,0,0,0,0,-10.800000000000011,59746.4
L49420,L,26.150000000000034,35.450000000000045,90.0,1415.0,41.2,195.0,0,0,0,0,0,0,-9.300000000000011,58298.00000000001
L55320,L,26.350000000000023,37.650000000000034,90.0,1427.0,50.0,173.0,0,0,0,0,0,0,-11.300000000000011,71350.0
L54091,L,27.650000000000034,37.950000000000045,90.0,1627.0,41.1,176.0,0,0,0,0,0,0,-10.300000000000011,66869.7
M15079,M,24.950000000000045,35.25,90.0,1389.0,46.6,148.0,0,0,0,0,0,0,-10.299999999999955,64727.4
M18782,M,29.450000000000045,38.25,90.0,1518.0,40.5,151.0,0,0,0,0,0,0,-8.799999999999955,61479.0
L50995,L,29.05000000000001,37.75,90.0,1353.0,53.2,91.0,0,0,0,0,0,0,-8.699999999999989,71979.6
M18485,M,29.05000000000001,38.25,90.0,1467.0,47.0,150.0,0,0,0,0,0,0,-9.199999999999989,68949.0
L53446,L,27.650000000000034,37.25,90.0,1782.0,27.9,26.0,0,0,0,0,0,0,-9.599999999999966,49717.799999999996
M24088,M,24.950000000000045,36.05000000000001,90.0,1572.0,37.5,9.0,0,0,0,0,0,0,-11.099999999999966,58950.0
M23294,M,25.55000000000001,36.85000000000002,90.0,1654.0,29.1,195.0,0,0,0,0,0,0,-11.300000000000011,48131.4
H30653,H,24.05000000000001,35.35000000000002,90.0,1482.0,39.3,171.0,0,0,0,0,0,0,-11.300000000000011,58242.6
L53372,L,27.850000000000023,37.75,90.0,1428.0,45.8,47.0,0,0,0,0,0,0,-9.899999999999977,65402.399999999994
L55475,L,25.75,37.25,90.0,1555.0,41.3,41.0,0,0,0,0,0,0,-11.5,64221.49999999999
L56948,L,25.450000000000045,36.450000000000045,90.0,1611.0,34.5,23.0,0,0,0,0,0,0,-11.0,55579.5
L56719,L,25.850000000000023,37.25,90.0,1693.0,28.8,111.0,0,0,0,0,0,0,-11.399999999999977,48758.4
M23357,M,25.150000000000034,36.150000000000034,90.0,1533.0,40.9,135.0,0,0,0,0,0,0,-11.0,62699.7
L52887,L,29.150000000000034,38.55000000000001,90.0,1556.0,36.8,137.0,0,0,0,0,0,0,-9.399999999999977,57260.799999999996
L54365,L,27.150000000000034,37.25,90.0,1486.0,38.6,198.0,0,0,0,0,0,0,-10.099999999999966,57359.6
L55780,L,24.350000000000023,35.55000000000001,90.0,1574.0,33.3,114.0,0,0,0,0,0,0,-11.199999999999989,52414.2
L54658,L,26.950000000000045,38.25,90.0,1331.0,60.6,133.0,0,0,0,0,0,0,-11.299999999999955,80658.6
L53815,L,28.350000000000023,37.25,90.0,1371.0,45.2,119.0,0,0,0,0,0,0,-8.899999999999977,61969.200000000004
L52252,L,30.950000000000045,39.85000000000002,90.0,1408.0,45.3,5.0,0,0,0,0,0,0,-8.899999999999977,63782.399999999994
L49689,L,25.850000000000023,35.75,90.0,1511.0,46.2,16.0,0,0,0,0,0,0,-9.899999999999977,69808.2
M18537,M,29.150000000000034,38.55000000000001,90.0,1430.0,49.6,165.0,0,0,0,0,0,0,-9.399999999999977,70928.0
M16844,M,24.850000000000023,34.35000000000002,90.0,1387.0,45.6,127.0,0,0,0,0,0,0,-9.5,63247.200000000004
L55232,L,27.25,38.75,90.0,1403.0,47.2,54.0,0,0,0,0,0,0,-11.5,66221.6
M15016,M,23.950000000000045,34.75,90.0,1330.0,49.8,186.0,0,0,0,0,0,0,-10.799999999999955,66234.0
L54349,L,27.150000000000034,37.05000000000001,90.0,1376.0,52.1,2.0,0,0,0,0,0,0,-9.899999999999977,71689.6
H37799,H,25.650000000000034,36.55000000000001,90.0,1563.0,42.4,192.0,0,0,0,0,0,0,-10.899999999999977,66271.2
L49624,L,26.150000000000034,35.450000000000045,90.0,1402.0,50.1,78.0,0,0,0,0,0,0,-9.300000000000011,70240.2
H32205,H,27.25,36.35000000000002,90.0,1665.0,32.3,68.0,0,0,0,0,0,0,-9.100000000000023,53779.49999999999
M23009,M,26.450000000000045,37.650000000000034,90.0,1479.0,50.4,98.0,0,0,0,0,0,0,-11.199999999999989,74541.59999999999
L50408,L,27.350000000000023,36.25,90.0,1547.0,44.1,94.0,0,0,0,0,0,0,-8.899999999999977,68222.7
L55275,L,27.150000000000034,38.55000000000001,90.0,1478.0,41.3,167.0,0,0,0,0,0,0,-11.399999999999977,61041.399999999994
L54206,L,27.55000000000001,37.450000000000045,90.0,1471.0,39.6,106.0,0,0,0,0,0,0,-9.900000000000034,58251.6
L48894,L,25.05000000000001,34.650000000000034,90.0,1388.0,34.5,76.0,0,0,0,0,0,0,-9.600000000000023,47886.0
L49079,L,24.650000000000034,34.35000000000002,90.0,1492.0,40.0,159.0,0,0,0,0,0,0,-9.699999999999989,59680.0
M24475,M,25.850000000000023,36.85000000000002,90.0,1564.0,39.9,97.0,0,0,0,0,0,0,-11.0,62403.6
M24337,M,25.650000000000034,36.450000000000045,90.0,1365.0,53.4,170.0,0,0,0,0,0,0,-10.800000000000011,72891.0
M15873,M,23.05000000000001,34.05000000000001,90.0,1413.0,40.6,59.0,0,0,0,0,0,0,-11.0,57367.8
L50285,L,26.650000000000034,35.950000000000045,90.0,1774.0,26.2,205.0,0,0,0,0,0,0,-9.300000000000011,46478.799999999996
L53960,L,28.150000000000034,37.75,90.0,1467.0,40.7,5.0,0,0,0,0,0,0,-9.599999999999966,59706.9
L53140,L,27.350000000000023,37.55000000000001,90.0,1339.0,52.5,121.0,0,0,0,0,0,0,-10.199999999999989,70297.5
L55134,L,27.850000000000023,38.75,90.0,1547.0,41.9,33.0,0,0,0,0,0,0,-10.899999999999977,64819.299999999996
L55779,L,24.450000000000045,35.25,90.0,1460.0,40.3,94.0,0,0,0,0,0,0,-10.799999999999955,58837.99999999999
L53764,L,28.350000000000023,37.450000000000045,90.0,1578.0,31.6,203.0,0,0,0,0,0,0,-9.100000000000023,49864.8
M24776,M,25.350000000000023,35.650000000000034,90.0,1480.0,42.0,18.0,0,0,0,0,0,0,-10.300000000000011,62160.0
L49134,L,24.650000000000034,34.650000000000034,90.0,1426.0,47.9,13.0,0,0,0,0,0,0,-10.0,68305.4
L47262,L,25.75,35.75,90.0,1448.0,43.9,11.0,0,0,0,0,0,0,-10.0,63567.2
L52566,L,29.55000000000001,38.950000000000045,90.0,1449.0,50.0,214.0,0,0,0,0,0,0,-9.400000000000034,72450.0
M23895,M,24.150000000000034,35.05000000000001,90.0,1731.0,27.7,45.0,0,0,0,0,0,0,-10.899999999999977,47948.7
L55232,L,27.05000000000001,38.35000000000002,90.0,1421.0,44.5,56.0,0,0,0,0,0,0,-11.300000000000011,63234.5
M15766,M,22.450000000000045,32.950000000000045,90.0,1450.0,43.3,68.0,0,0,0,0,0,0,-10.5,62784.99999999999
L52983,L,28.350000000000023,37.75,90.0,1588.0,35.3,170.0,0,0,0,0,0,0,-9.399999999999977,56056.399999999994
L50579,L,28.25,37.450000000000045,90.0,1403.0,39.4,94.0,0,0,0,0,0,0,-9.200000000000045,55278.2
M15011,M,25.150000000000034,34.950000000000045,90.0,1463.0,40.6,23.0,0,0,0,0,0,0,-9.800000000000011,59397.8
L50607,L,28.450000000000045,37.450000000000045,90.0,1562.0,34.4,127.0,0,0,0,0,0,0,-9.0,53732.799999999996
L52041,L,30.350000000000023,39.150000000000034,90.0,1427.0,45.7,105.0,0,0,0,0,0,0,-8.800000000000011,65213.9
L54921,L,27.350000000000023,38.85000000000002,90.0,1378.0,54.5,153.0,0,0,0,0,0,0,-11.5,75101.0
M23647,M,24.350000000000023,35.35000000000002,90.0,1573.0,34.8,94.0,0,0,0,0,0,0,-11.0,54740.399999999994
L55679,L,25.150000000000034,36.25,90.0,1655.0,30.2,146.0,0,0,0,0,0,0,-11.099999999999966,49981.0
L56984,L,25.25,35.950000000000045,90.0,1467.0,42.5,192.0,0,0,0,0,0,0,-10.700000000000045,62347.5
L55952,L,24.350000000000023,35.450000000000045,90.0,1664.0,28.9,155.0,0,0,0,0,0,0,-11.100000000000023,48089.6
M23979,M,24.25,35.25,90.0,1575.0,42.8,59.0,0,0,0,0,0,0,-11.0,67410.0
L56528,L,25.05000000000001,35.55000000000001,90.0,1362.0,49.1,26.0,0,0,0,0,0,0,-10.5,66874.2
L55320,L,26.450000000000045,37.75,90.0,1472.0,28.0,76.0,0,0,0,0,0,0,-11.299999999999955,41216.0
H33240,H,29.05000000000001,37.75,90.0,1623.0,31.3,119.0,0,0,0,0,0,0,-8.699999999999989,50799.9
L47887,L,23.75,34.650000000000034,90.0,1547.0,33.5,120.0,0,0,0,0,0,0,-10.900000000000034,51824.5
L55476,L,24.25,34.75,90.0,1463.0,45.5,165.0,0,0,0,0,0,0,-10.5,66566.5
M18133,M,28.150000000000034,36.950000000000045,90.0,1565.0,32.1,137.0,0,0,0,0,0,0,-8.800000000000011,50236.5
L48544,L,25.55000000000001,37.25,90.0,1653.0,28.3,74.0,0,0,0,0,0,0,-11.699999999999989,46779.9
L47647,L,24.05000000000001,35.35000000000002,90.0,1445.0,42.0,181.0,0,0,0,0,0,0,-11.300000000000011,60690.0
L52162,L,30.650000000000034,39.950000000000045,90.0,1573.0,33.3,209.0,0,0,0,0,0,0,-9.300000000000011,52380.899999999994
L54139,L,27.25,36.55000000000001,90.0,1559.0,34.6,141.0,0,0,0,0,0,0,-9.300000000000011,53941.4
L49264,L,26.55000000000001,36.150000000000034,90.0,1329.0,57.9,94.0,0,0,0,0,0,0,-9.600000000000023,76949.09999999999
L56291,L,24.150000000000034,35.55000000000001,90.0,1517.0,39.7,7.0,0,0,0,0,0,0,-11.399999999999977,60224.9
L48646,L,25.55000000000001,36.650000000000034,90.0,1365.0,24.7,111.0,0,0,0,0,0,0,-11.100000000000023,33715.5
